bigram,count,doc_freq,rel_freq
keeps key,1,1,6.30119722747322e-05
key putting,1,1,6.30119722747322e-05
putting life,1,1,6.30119722747322e-05
life porcelain,1,1,6.30119722747322e-05
porcelain like,1,1,6.30119722747322e-05
like cup,1,1,6.30119722747322e-05
cup discarded,1,1,6.30119722747322e-05
discarded housewife,1,1,6.30119722747322e-05
housewife quaint,1,1,6.30119722747322e-05
quaint broken,1,1,6.30119722747322e-05
broken newer,1,1,6.30119722747322e-05
newer sevres,1,1,6.30119722747322e-05
sevres pleases,1,1,6.30119722747322e-05
pleases old,1,1,6.30119722747322e-05
old ones,1,1,6.30119722747322e-05
ones crack,1,1,6.30119722747322e-05
crack could,1,1,6.30119722747322e-05
die one,1,1,6.30119722747322e-05
one must,1,1,6.30119722747322e-05
must wait,1,1,6.30119722747322e-05
wait shut,1,1,6.30119722747322e-05
shut gaze,1,1,6.30119722747322e-05
gaze could,1,1,6.30119722747322e-05
could could,1,1,6.30119722747322e-05
stand see,1,1,6.30119722747322e-05
see freeze,1,1,6.30119722747322e-05
freeze without,1,1,6.30119722747322e-05
without right,1,1,6.30119722747322e-05
right frost,1,1,6.30119722747322e-05
frost death,1,1,6.30119722747322e-05
death privilege,1,1,6.30119722747322e-05
privilege could,1,1,6.30119722747322e-05
could rise,1,1,6.30119722747322e-05
rise face,1,1,6.30119722747322e-05
face would,1,1,6.30119722747322e-05
would put,1,1,6.30119722747322e-05
put jesus,1,1,6.30119722747322e-05
jesus new,1,1,6.30119722747322e-05
new grace,1,1,6.30119722747322e-05
grace glow,1,1,6.30119722747322e-05
glow plain,1,1,6.30119722747322e-05
plain foreign,1,1,6.30119722747322e-05
foreign homesick,1,1,6.30119722747322e-05
homesick eye,1,1,6.30119722747322e-05
eye except,1,1,6.30119722747322e-05
except shone,1,1,6.30119722747322e-05
shone closer,1,1,6.30119722747322e-05
closer judge,1,1,6.30119722747322e-05
judge us,1,1,6.30119722747322e-05
us served,1,1,6.30119722747322e-05
served heaven,1,1,6.30119722747322e-05
know sought,1,1,6.30119722747322e-05
sought could,1,1,6.30119722747322e-05
could saturated,1,1,6.30119722747322e-05
saturated sight,1,1,6.30119722747322e-05
sight eyes,1,1,6.30119722747322e-05
eyes sordid,1,1,6.30119722747322e-05
sordid excellence,1,1,6.30119722747322e-05
excellence paradise,1,1,6.30119722747322e-05
paradise lost,1,1,6.30119722747322e-05
lost would,1,1,6.30119722747322e-05
would though,1,1,6.30119722747322e-05
though name,1,1,6.30119722747322e-05
name rang,1,1,6.30119722747322e-05
rang loudest,1,1,6.30119722747322e-05
loudest heavenly,1,1,6.30119722747322e-05
heavenly fame,1,1,6.30119722747322e-05
fame saved,1,1,6.30119722747322e-05
saved condemned,1,1,6.30119722747322e-05
condemned self,1,1,6.30119722747322e-05
self hell,1,1,6.30119722747322e-05
hell must,1,1,6.30119722747322e-05
must keep,1,1,6.30119722747322e-05
keep apart,1,1,6.30119722747322e-05
apart door,1,1,6.30119722747322e-05
ajar oceans,1,1,6.30119722747322e-05
oceans prayer,1,1,6.30119722747322e-05
prayer pale,1,1,6.30119722747322e-05
pale sustenance,1,1,6.30119722747322e-05
sustenance despair,1,1,6.30119722747322e-05
first page,1,1,6.30119722747322e-05
renunciation second,1,1,6.30119722747322e-05
second page,1,1,6.30119722747322e-05
renunciation third,1,1,6.30119722747322e-05
third page,1,1,6.30119722747322e-05
renunciation fourth,1,1,6.30119722747322e-05
fourth page,1,1,6.30119722747322e-05
renunciation came,1,1,6.30119722747322e-05
full entirely,1,1,6.30119722747322e-05
entirely thought,1,1,6.30119722747322e-05
thought saints,1,1,6.30119722747322e-05
saints revelations,1,1,6.30119722747322e-05
revelations sun,1,1,6.30119722747322e-05
sun common,1,1,6.30119722747322e-05
common went,1,1,6.30119722747322e-05
abroad flowers,1,1,6.30119722747322e-05
flowers accustomed,1,1,6.30119722747322e-05
accustomed blew,1,1,6.30119722747322e-05
blew soul,1,1,6.30119722747322e-05
soul solstice,1,1,6.30119722747322e-05
solstice passed,1,1,6.30119722747322e-05
passed maketh,1,1,6.30119722747322e-05
maketh things,1,1,6.30119722747322e-05
things new,1,1,6.30119722747322e-05
new time,1,1,6.30119722747322e-05
time scarce,1,1,6.30119722747322e-05
scarce profaned,1,1,6.30119722747322e-05
profaned speech,1,1,6.30119722747322e-05
speech symbol,1,1,6.30119722747322e-05
symbol word,1,1,6.30119722747322e-05
word needless,1,1,6.30119722747322e-05
needless sacrament,1,1,6.30119722747322e-05
sacrament wardrobe,1,1,6.30119722747322e-05
wardrobe lord,1,1,6.30119722747322e-05
lord sealed,1,1,6.30119722747322e-05
sealed church,1,1,6.30119722747322e-05
church permitted,1,1,6.30119722747322e-05
permitted commune,1,1,6.30119722747322e-05
commune time,1,1,6.30119722747322e-05
time lest,1,1,6.30119722747322e-05
lest awkward,1,1,6.30119722747322e-05
awkward show,1,1,6.30119722747322e-05
show supper,1,1,6.30119722747322e-05
supper lamb,1,1,6.30119722747322e-05
lamb hours,1,1,6.30119722747322e-05
hours slid,1,1,6.30119722747322e-05
slid fast,1,1,6.30119722747322e-05
fast hours,1,1,6.30119722747322e-05
hours clutched,1,1,6.30119722747322e-05
clutched tight,1,1,6.30119722747322e-05
tight greedy,1,1,6.30119722747322e-05
greedy hands,1,1,6.30119722747322e-05
hands faces,1,1,6.30119722747322e-05
faces two,1,1,6.30119722747322e-05
two decks,1,1,6.30119722747322e-05
decks look,1,1,6.30119722747322e-05
back bound,1,1,6.30119722747322e-05
bound opposing,1,1,6.30119722747322e-05
opposing lands,1,1,6.30119722747322e-05
lands time,1,1,6.30119722747322e-05
time failed,1,1,6.30119722747322e-05
failed without,1,1,6.30119722747322e-05
without external,1,1,6.30119722747322e-05
external sound,1,1,6.30119722747322e-05
sound bound,1,1,6.30119722747322e-05
bound crucifix,1,1,6.30119722747322e-05
crucifix gave,1,1,6.30119722747322e-05
gave bond,1,1,6.30119722747322e-05
bond sufficient,1,1,6.30119722747322e-05
sufficient troth,1,1,6.30119722747322e-05
troth shall,1,1,6.30119722747322e-05
shall rise,1,1,6.30119722747322e-05
rise deposed,1,1,6.30119722747322e-05
deposed length,1,1,6.30119722747322e-05
length grave,1,1,6.30119722747322e-05
grave new,1,1,6.30119722747322e-05
new marriage,1,1,6.30119722747322e-05
marriage justified,1,1,6.30119722747322e-05
justified calvaries,1,1,6.30119722747322e-05
calvaries love,1,1,6.30119722747322e-05
stopped name,1,1,6.30119722747322e-05
name dropped,1,1,6.30119722747322e-05
dropped upon,1,1,6.30119722747322e-05
upon face,1,1,6.30119722747322e-05
face water,1,1,6.30119722747322e-05
water country,1,1,6.30119722747322e-05
country church,1,1,6.30119722747322e-05
church finished,1,1,6.30119722747322e-05
finished using,1,1,6.30119722747322e-05
using put,1,1,6.30119722747322e-05
put dolls,1,1,6.30119722747322e-05
dolls childhood,1,1,6.30119722747322e-05
childhood string,1,1,6.30119722747322e-05
string spools,1,1,6.30119722747322e-05
spools finished,1,1,6.30119722747322e-05
finished threading,1,1,6.30119722747322e-05
threading baptized,1,1,6.30119722747322e-05
baptized without,1,1,6.30119722747322e-05
without choice,1,1,6.30119722747322e-05
choice time,1,1,6.30119722747322e-05
time consciously,1,1,6.30119722747322e-05
consciously grace,1,1,6.30119722747322e-05
grace unto,1,1,6.30119722747322e-05
unto supremest,1,1,6.30119722747322e-05
supremest name,1,1,6.30119722747322e-05
name called,1,1,6.30119722747322e-05
called full,1,1,6.30119722747322e-05
full crescent,1,1,6.30119722747322e-05
crescent dropped,1,1,6.30119722747322e-05
dropped existence,1,1,6.30119722747322e-05
existence whole,1,1,6.30119722747322e-05
whole arc,1,1,6.30119722747322e-05
arc filled,1,1,6.30119722747322e-05
filled one,1,1,6.30119722747322e-05
one small,1,1,6.30119722747322e-05
small diadem,1,1,6.30119722747322e-05
diadem second,1,1,6.30119722747322e-05
second rank,1,1,6.30119722747322e-05
rank small,1,1,6.30119722747322e-05
small first,1,1,6.30119722747322e-05
first crowned,1,1,6.30119722747322e-05
crowned crowing,1,1,6.30119722747322e-05
crowing father,1,1,6.30119722747322e-05
father breast,1,1,6.30119722747322e-05
breast half,1,1,6.30119722747322e-05
half unconscious,1,1,6.30119722747322e-05
unconscious queen,1,1,6.30119722747322e-05
queen time,1,1,6.30119722747322e-05
time adequate,1,1,6.30119722747322e-05
adequate erect,1,1,6.30119722747322e-05
erect choose,1,1,6.30119722747322e-05
choose reject,1,1,6.30119722747322e-05
reject choose,1,1,6.30119722747322e-05
choose throne,1,1,6.30119722747322e-05
time interview,1,1,6.30119722747322e-05
interview come,1,1,6.30119722747322e-05
come god,1,1,6.30119722747322e-05
god last,1,1,6.30119722747322e-05
last second,1,1,6.30119722747322e-05
time fleshless,1,1,6.30119722747322e-05
fleshless lovers,1,1,6.30119722747322e-05
lovers met,1,1,6.30119722747322e-05
met heaven,1,1,6.30119722747322e-05
heaven gaze,1,1,6.30119722747322e-05
gaze heaven,1,1,6.30119722747322e-05
heaven heavens,1,1,6.30119722747322e-05
heavens privilege,1,1,6.30119722747322e-05
privilege one,1,1,6.30119722747322e-05
one another,1,1,6.30119722747322e-05
another eyes,1,1,6.30119722747322e-05
eyes lifetime,1,1,6.30119722747322e-05
lifetime set,1,1,6.30119722747322e-05
set apparelled,1,1,6.30119722747322e-05
apparelled new,1,1,6.30119722747322e-05
new unborn,1,1,6.30119722747322e-05
unborn except,1,1,6.30119722747322e-05
except beheld,1,1,6.30119722747322e-05
beheld born,1,1,6.30119722747322e-05
born everlasting,1,1,6.30119722747322e-05
everlasting bridal,1,1,6.30119722747322e-05
bridal e'er,1,1,6.30119722747322e-05
e'er like,1,1,6.30119722747322e-05
like paradise,1,1,6.30119722747322e-05
paradise host,1,1,6.30119722747322e-05
host cherubim,1,1,6.30119722747322e-05
cherubim seraphim,1,1,6.30119722747322e-05
seraphim familiar,1,1,6.30119722747322e-05
familiar guest,1,1,6.30119722747322e-05
finished state,1,1,6.30119722747322e-05
state czar,1,1,6.30119722747322e-05
czar woman,1,1,6.30119722747322e-05
woman safer,1,1,6.30119722747322e-05
safer odd,1,1,6.30119722747322e-05
odd girl,1,1,6.30119722747322e-05
girl life,1,1,6.30119722747322e-05
life looks,1,1,6.30119722747322e-05
looks behind,1,1,6.30119722747322e-05
behind soft,1,1,6.30119722747322e-05
soft eclipse,1,1,6.30119722747322e-05
eclipse think,1,1,6.30119722747322e-05
think earth,1,1,6.30119722747322e-05
earth seems,1,1,6.30119722747322e-05
seems heaven,1,1,6.30119722747322e-05
heaven comfort,1,1,6.30119722747322e-05
comfort kind,1,1,6.30119722747322e-05
kind pain,1,1,6.30119722747322e-05
pain compare,1,1,6.30119722747322e-05
compare wife,1,1,6.30119722747322e-05
wife stop,1,1,6.30119722747322e-05
dropped playthings,1,1,6.30119722747322e-05
playthings life,1,1,6.30119722747322e-05
life take,1,1,6.30119722747322e-05
take honorable,1,1,6.30119722747322e-05
honorable work,1,1,6.30119722747322e-05
work woman,1,1,6.30119722747322e-05
woman wife,1,1,6.30119722747322e-05
wife aught,1,1,6.30119722747322e-05
aught missed,1,1,6.30119722747322e-05
missed new,1,1,6.30119722747322e-05
new day,1,1,6.30119722747322e-05
day amplitude,1,1,6.30119722747322e-05
amplitude awe,1,1,6.30119722747322e-05
awe first,1,1,6.30119722747322e-05
first prospective,1,1,6.30119722747322e-05
prospective gold,1,1,6.30119722747322e-05
gold using,1,1,6.30119722747322e-05
using wore,1,1,6.30119722747322e-05
wore away,1,1,6.30119722747322e-05
away lay,1,1,6.30119722747322e-05
lay unmentioned,1,1,6.30119722747322e-05
unmentioned sea,1,1,6.30119722747322e-05
sea develops,1,1,6.30119722747322e-05
develops pearl,1,1,6.30119722747322e-05
pearl weed,1,1,6.30119722747322e-05
weed known,1,1,6.30119722747322e-05
known fathoms,1,1,6.30119722747322e-05
fathoms abide,1,1,6.30119722747322e-05
eden lips,1,1,6.30119722747322e-05
lips unused,1,1,6.30119722747322e-05
unused thee,1,1,6.30119722747322e-05
thee bashful,1,1,6.30119722747322e-05
bashful sip,1,1,6.30119722747322e-05
sip thy,1,1,6.30119722747322e-05
thy jasmines,1,1,6.30119722747322e-05
jasmines fainting,1,1,6.30119722747322e-05
fainting bee,1,1,6.30119722747322e-05
bee reaching,1,1,6.30119722747322e-05
reaching late,1,1,6.30119722747322e-05
late flower,1,1,6.30119722747322e-05
flower round,1,1,6.30119722747322e-05
round chamber,1,1,6.30119722747322e-05
chamber hums,1,1,6.30119722747322e-05
hums counts,1,1,6.30119722747322e-05
counts nectars,1,1,6.30119722747322e-05
nectars enters,1,1,6.30119722747322e-05
enters lost,1,1,6.30119722747322e-05
lost balms,1,1,6.30119722747322e-05
balms iii,1,1,6.30119722747322e-05
go new,1,1,6.30119722747322e-05
new fingers,1,1,6.30119722747322e-05
fingers stir,1,1,6.30119722747322e-05
stir sod,1,1,6.30119722747322e-05
sod troubadour,1,1,6.30119722747322e-05
troubadour upon,1,1,6.30119722747322e-05
upon elm,1,1,6.30119722747322e-05
elm betrays,1,1,6.30119722747322e-05
betrays solitude,1,1,6.30119722747322e-05
solitude new,1,1,6.30119722747322e-05
new children,1,1,6.30119722747322e-05
children play,1,1,6.30119722747322e-05
play upon,1,1,6.30119722747322e-05
upon green,1,1,6.30119722747322e-05
green new,1,1,6.30119722747322e-05
new weary,1,1,6.30119722747322e-05
weary sleep,1,1,6.30119722747322e-05
sleep still,1,1,6.30119722747322e-05
still pensive,1,1,6.30119722747322e-05
pensive spring,1,1,6.30119722747322e-05
spring returns,1,1,6.30119722747322e-05
returns still,1,1,6.30119722747322e-05
still punctual,1,1,6.30119722747322e-05
punctual snow,1,1,6.30119722747322e-05
punctual aromatic,1,1,6.30119722747322e-05
aromatic low,1,1,6.30119722747322e-05
low covert,1,1,6.30119722747322e-05
covert april,1,1,6.30119722747322e-05
april candid,1,1,6.30119722747322e-05
candid may,1,1,6.30119722747322e-05
may dear,1,1,6.30119722747322e-05
dear moss,1,1,6.30119722747322e-05
moss known,1,1,6.30119722747322e-05
known knoll,1,1,6.30119722747322e-05
knoll next,1,1,6.30119722747322e-05
next robin,1,1,6.30119722747322e-05
robin every,1,1,6.30119722747322e-05
soul bold,1,1,6.30119722747322e-05
bold little,1,1,6.30119722747322e-05
little beauty,1,1,6.30119722747322e-05
beauty bedecked,1,1,6.30119722747322e-05
bedecked thee,1,1,6.30119722747322e-05
thee nature,1,1,6.30119722747322e-05
nature forswears,1,1,6.30119722747322e-05
forswears antiquity,1,1,6.30119722747322e-05
bee witchcraft,1,1,6.30119722747322e-05
witchcraft yieldeth,1,1,6.30119722747322e-05
yieldeth ask,1,1,6.30119722747322e-05
ask easier,1,1,6.30119722747322e-05
easier die,1,1,6.30119722747322e-05
die tell,1,1,6.30119722747322e-05
tell red,1,1,6.30119722747322e-05
hill taketh,1,1,6.30119722747322e-05
taketh away,1,1,6.30119722747322e-05
away anybody,1,1,6.30119722747322e-05
anybody sneer,1,1,6.30119722747322e-05
sneer take,1,1,6.30119722747322e-05
take care,1,1,6.30119722747322e-05
care god,1,1,6.30119722747322e-05
god breaking,1,1,6.30119722747322e-05
day addeth,1,1,6.30119722747322e-05
addeth degree,1,1,6.30119722747322e-05
degree ask,1,1,6.30119722747322e-05
ask artist,1,1,6.30119722747322e-05
artist drew,1,1,6.30119722747322e-05
drew must,1,1,6.30119722747322e-05
must tell,1,1,6.30119722747322e-05
flower could,1,1,6.30119722747322e-05
never sell,1,1,6.30119722747322e-05
sell would,1,1,6.30119722747322e-05
would like,1,1,6.30119722747322e-05
like borrow,1,1,6.30119722747322e-05
borrow daffodil,1,1,6.30119722747322e-05
daffodil unties,1,1,6.30119722747322e-05
unties yellow,1,1,6.30119722747322e-05
yellow bonnet,1,1,6.30119722747322e-05
bonnet beneath,1,1,6.30119722747322e-05
beneath village,1,1,6.30119722747322e-05
village door,1,1,6.30119722747322e-05
door bees,1,1,6.30119722747322e-05
clover rows,1,1,6.30119722747322e-05
rows hock,1,1,6.30119722747322e-05
hock sherry,1,1,6.30119722747322e-05
sherry draw,1,1,6.30119722747322e-05
draw lend,1,1,6.30119722747322e-05
lend hour,1,1,6.30119722747322e-05
honey concern,1,1,6.30119722747322e-05
concern bee,1,1,6.30119722747322e-05
bee clover,1,1,6.30119722747322e-05
clover time,1,1,6.30119722747322e-05
time aristocracy,1,1,6.30119722747322e-05
church keep,1,1,6.30119722747322e-05
keep staying,1,1,6.30119722747322e-05
staying home,1,1,6.30119722747322e-05
home bobolink,1,1,6.30119722747322e-05
bobolink chorister,1,1,6.30119722747322e-05
chorister orchard,1,1,6.30119722747322e-05
orchard dome,1,1,6.30119722747322e-05
dome keep,1,1,6.30119722747322e-05
sabbath surplice,1,1,6.30119722747322e-05
surplice wear,1,1,6.30119722747322e-05
wear wings,1,1,6.30119722747322e-05
wings instead,1,1,6.30119722747322e-05
instead tolling,1,1,6.30119722747322e-05
bell church,1,1,6.30119722747322e-05
church little,1,1,6.30119722747322e-05
little sexton,1,1,6.30119722747322e-05
sexton sings,1,1,6.30119722747322e-05
sings god,1,1,6.30119722747322e-05
god preaches,1,1,6.30119722747322e-05
preaches noted,1,1,6.30119722747322e-05
noted clergyman,1,1,6.30119722747322e-05
clergyman sermon,1,1,6.30119722747322e-05
sermon never,1,1,6.30119722747322e-05
never long,1,1,6.30119722747322e-05
long instead,1,1,6.30119722747322e-05
instead getting,1,1,6.30119722747322e-05
getting heaven,1,1,6.30119722747322e-05
heaven last,1,1,6.30119722747322e-05
last going,1,1,6.30119722747322e-05
going along,1,1,6.30119722747322e-05
know butterfly,1,1,6.30119722747322e-05
butterfly pretty,1,1,6.30119722747322e-05
pretty people,1,1,6.30119722747322e-05
people woods,1,1,6.30119722747322e-05
woods receive,1,1,6.30119722747322e-05
receive cordially,1,1,6.30119722747322e-05
cordially brooks,1,1,6.30119722747322e-05
brooks laugh,1,1,6.30119722747322e-05
laugh louder,1,1,6.30119722747322e-05
louder come,1,1,6.30119722747322e-05
come breezes,1,1,6.30119722747322e-05
breezes madder,1,1,6.30119722747322e-05
madder play,1,1,6.30119722747322e-05
play wherefore,1,1,6.30119722747322e-05
wherefore mine,1,1,6.30119722747322e-05
mine eyes,1,1,6.30119722747322e-05
eyes thy,1,1,6.30119722747322e-05
thy silver,1,1,6.30119722747322e-05
silver mists,1,1,6.30119722747322e-05
mists wherefore,1,1,6.30119722747322e-05
wherefore summer,1,1,6.30119722747322e-05
fair vision,1,1,6.30119722747322e-05
vision world,1,1,6.30119722747322e-05
world cashmere,1,1,6.30119722747322e-05
cashmere confidently,1,1,6.30119722747322e-05
confidently see,1,1,6.30119722747322e-05
see else,1,1,6.30119722747322e-05
else peacock,1,1,6.30119722747322e-05
peacock purple,1,1,6.30119722747322e-05
purple train,1,1,6.30119722747322e-05
train feather,1,1,6.30119722747322e-05
feather feather,1,1,6.30119722747322e-05
feather plain,1,1,6.30119722747322e-05
plain fritters,1,1,6.30119722747322e-05
fritters away,1,1,6.30119722747322e-05
away dreamy,1,1,6.30119722747322e-05
dreamy butterflies,1,1,6.30119722747322e-05
butterflies bestir,1,1,6.30119722747322e-05
bestir lethargic,1,1,6.30119722747322e-05
lethargic pools,1,1,6.30119722747322e-05
pools resume,1,1,6.30119722747322e-05
resume whir,1,1,6.30119722747322e-05
whir last,1,1,6.30119722747322e-05
year sundered,1,1,6.30119722747322e-05
sundered tune,1,1,6.30119722747322e-05
old fortress,1,1,6.30119722747322e-05
fortress sun,1,1,6.30119722747322e-05
sun baronial,1,1,6.30119722747322e-05
baronial bees,1,1,6.30119722747322e-05
bees march,1,1,6.30119722747322e-05
march one,1,1,6.30119722747322e-05
one murmuring,1,1,6.30119722747322e-05
murmuring platoon,1,1,6.30119722747322e-05
platoon robins,1,1,6.30119722747322e-05
robins stand,1,1,6.30119722747322e-05
stand thick,1,1,6.30119722747322e-05
thick flakes,1,1,6.30119722747322e-05
snow stood,1,1,6.30119722747322e-05
stood yesterday,1,1,6.30119722747322e-05
yesterday fence,1,1,6.30119722747322e-05
fence roof,1,1,6.30119722747322e-05
roof twig,1,1,6.30119722747322e-05
twig orchis,1,1,6.30119722747322e-05
orchis binds,1,1,6.30119722747322e-05
binds feather,1,1,6.30119722747322e-05
feather old,1,1,6.30119722747322e-05
old lover,1,1,6.30119722747322e-05
lover sun,1,1,6.30119722747322e-05
sun revisiting,1,1,6.30119722747322e-05
revisiting bog,1,1,6.30119722747322e-05
bog without,1,1,6.30119722747322e-05
without commander,1,1,6.30119722747322e-05
commander countless,1,1,6.30119722747322e-05
countless still,1,1,6.30119722747322e-05
still regiment,1,1,6.30119722747322e-05
regiment wood,1,1,6.30119722747322e-05
wood hill,1,1,6.30119722747322e-05
hill bright,1,1,6.30119722747322e-05
bright detachment,1,1,6.30119722747322e-05
detachment stand,1,1,6.30119722747322e-05
stand behold,1,1,6.30119722747322e-05
behold whose,1,1,6.30119722747322e-05
whose multitudes,1,1,6.30119722747322e-05
multitudes children,1,1,6.30119722747322e-05
children whose,1,1,6.30119722747322e-05
whose turbaned,1,1,6.30119722747322e-05
turbaned seas,1,1,6.30119722747322e-05
seas circassian,1,1,6.30119722747322e-05
circassian land,1,1,6.30119722747322e-05
little sphere,1,1,6.30119722747322e-05
sphere simple,1,1,6.30119722747322e-05
simple green,1,1,6.30119722747322e-05
green butterflies,1,1,6.30119722747322e-05
butterflies brood,1,1,6.30119722747322e-05
brood bees,1,1,6.30119722747322e-05
bees entertain,1,1,6.30119722747322e-05
entertain stir,1,1,6.30119722747322e-05
stir day,1,1,6.30119722747322e-05
day pretty,1,1,6.30119722747322e-05
pretty tunes,1,1,6.30119722747322e-05
tunes breezes,1,1,6.30119722747322e-05
breezes fetch,1,1,6.30119722747322e-05
fetch along,1,1,6.30119722747322e-05
along hold,1,1,6.30119722747322e-05
hold sunshine,1,1,6.30119722747322e-05
sunshine lap,1,1,6.30119722747322e-05
lap bow,1,1,6.30119722747322e-05
bow everything,1,1,6.30119722747322e-05
everything thread,1,1,6.30119722747322e-05
thread dews,1,1,6.30119722747322e-05
dews night,1,1,6.30119722747322e-05
night like,1,1,6.30119722747322e-05
like pearls,1,1,6.30119722747322e-05
pearls make,1,1,6.30119722747322e-05
make fine,1,1,6.30119722747322e-05
fine duchess,1,1,6.30119722747322e-05
duchess common,1,1,6.30119722747322e-05
common noticing,1,1,6.30119722747322e-05
noticing even,1,1,6.30119722747322e-05
even dies,1,1,6.30119722747322e-05
dies pass,1,1,6.30119722747322e-05
pass odors,1,1,6.30119722747322e-05
odors divine,1,1,6.30119722747322e-05
divine lowly,1,1,6.30119722747322e-05
lowly spices,1,1,6.30119722747322e-05
spices gone,1,1,6.30119722747322e-05
sleep amulets,1,1,6.30119722747322e-05
amulets pine,1,1,6.30119722747322e-05
pine dwell,1,1,6.30119722747322e-05
dwell sovereign,1,1,6.30119722747322e-05
sovereign barns,1,1,6.30119722747322e-05
barns dream,1,1,6.30119722747322e-05
dream days,1,1,6.30119722747322e-05
days away,1,1,6.30119722747322e-05
away grass,1,1,6.30119722747322e-05
little wish,1,1,6.30119722747322e-05
wish hay,1,1,6.30119722747322e-05
man enabled,1,1,6.30119722747322e-05
enabled eye,1,1,6.30119722747322e-05
eye accessible,1,1,6.30119722747322e-05
accessible thill,1,1,6.30119722747322e-05
thill bee,1,1,6.30119722747322e-05
bee cart,1,1,6.30119722747322e-05
cart butterfly,1,1,6.30119722747322e-05
butterfly town,1,1,6.30119722747322e-05
town beyond,1,1,6.30119722747322e-05
beyond say,1,1,6.30119722747322e-05
say sigh,1,1,6.30119722747322e-05
sigh vehicle,1,1,6.30119722747322e-05
vehicle bears,1,1,6.30119722747322e-05
bears along,1,1,6.30119722747322e-05
along way,1,1,6.30119722747322e-05
tree another,1,1,6.30119722747322e-05
another roof,1,1,6.30119722747322e-05
roof half,1,1,6.30119722747322e-05
half dozen,1,1,6.30119722747322e-05
dozen kissed,1,1,6.30119722747322e-05
kissed eaves,1,1,6.30119722747322e-05
eaves made,1,1,6.30119722747322e-05
made gables,1,1,6.30119722747322e-05
gables laugh,1,1,6.30119722747322e-05
laugh went,1,1,6.30119722747322e-05
help brook,1,1,6.30119722747322e-05
brook went,1,1,6.30119722747322e-05
help sea,1,1,6.30119722747322e-05
sea conjectured,1,1,6.30119722747322e-05
conjectured pearls,1,1,6.30119722747322e-05
pearls necklaces,1,1,6.30119722747322e-05
necklaces could,1,1,6.30119722747322e-05
could dust,1,1,6.30119722747322e-05
dust replaced,1,1,6.30119722747322e-05
replaced hoisted,1,1,6.30119722747322e-05
hoisted roads,1,1,6.30119722747322e-05
roads birds,1,1,6.30119722747322e-05
birds jocoser,1,1,6.30119722747322e-05
jocoser sung,1,1,6.30119722747322e-05
sung sunshine,1,1,6.30119722747322e-05
sunshine threw,1,1,6.30119722747322e-05
threw hat,1,1,6.30119722747322e-05
hat away,1,1,6.30119722747322e-05
away orchards,1,1,6.30119722747322e-05
orchards spangles,1,1,6.30119722747322e-05
spangles hung,1,1,6.30119722747322e-05
hung breezes,1,1,6.30119722747322e-05
breezes brought,1,1,6.30119722747322e-05
brought dejected,1,1,6.30119722747322e-05
dejected lutes,1,1,6.30119722747322e-05
lutes bathed,1,1,6.30119722747322e-05
bathed glee,1,1,6.30119722747322e-05
glee east,1,1,6.30119722747322e-05
east put,1,1,6.30119722747322e-05
put single,1,1,6.30119722747322e-05
single flag,1,1,6.30119722747322e-05
flag signed,1,1,6.30119722747322e-05
signed fete,1,1,6.30119722747322e-05
fete away,1,1,6.30119722747322e-05
day slow,1,1,6.30119722747322e-05
slow flambeaux,1,1,6.30119722747322e-05
flambeaux burn,1,1,6.30119722747322e-05
burn away,1,1,6.30119722747322e-05
away solemnizes,1,1,6.30119722747322e-05
solemnizes something,1,1,6.30119722747322e-05
summer noon,1,1,6.30119722747322e-05
noon azure,1,1,6.30119722747322e-05
azure depth,1,1,6.30119722747322e-05
depth wordless,1,1,6.30119722747322e-05
wordless tune,1,1,6.30119722747322e-05
tune transcending,1,1,6.30119722747322e-05
transcending ecstasy,1,1,6.30119722747322e-05
ecstasy still,1,1,6.30119722747322e-05
still within,1,1,6.30119722747322e-05
within summer,1,1,6.30119722747322e-05
summer night,1,1,6.30119722747322e-05
night something,1,1,6.30119722747322e-05
something transporting,1,1,6.30119722747322e-05
transporting bright,1,1,6.30119722747322e-05
bright clap,1,1,6.30119722747322e-05
clap hands,1,1,6.30119722747322e-05
hands see,1,1,6.30119722747322e-05
see veil,1,1,6.30119722747322e-05
veil inspecting,1,1,6.30119722747322e-05
inspecting face,1,1,6.30119722747322e-05
face lest,1,1,6.30119722747322e-05
lest subtle,1,1,6.30119722747322e-05
subtle shimmering,1,1,6.30119722747322e-05
shimmering grace,1,1,6.30119722747322e-05
grace flutter,1,1,6.30119722747322e-05
flutter far,1,1,6.30119722747322e-05
far never,1,1,6.30119722747322e-05
never rest,1,1,6.30119722747322e-05
rest purple,1,1,6.30119722747322e-05
purple brook,1,1,6.30119722747322e-05
brook within,1,1,6.30119722747322e-05
within breast,1,1,6.30119722747322e-05
breast still,1,1,6.30119722747322e-05
still chafes,1,1,6.30119722747322e-05
chafes narrow,1,1,6.30119722747322e-05
narrow bed,1,1,6.30119722747322e-05
bed still,1,1,6.30119722747322e-05
still rears,1,1,6.30119722747322e-05
rears east,1,1,6.30119722747322e-05
east amber,1,1,6.30119722747322e-05
amber flag,1,1,6.30119722747322e-05
flag guides,1,1,6.30119722747322e-05
guides still,1,1,6.30119722747322e-05
still sun,1,1,6.30119722747322e-05
sun along,1,1,6.30119722747322e-05
along crag,1,1,6.30119722747322e-05
crag caravan,1,1,6.30119722747322e-05
caravan red,1,1,6.30119722747322e-05
